name,export_rva,target_rva,target_size,source,status,notes
??_G?$collate@D@_STL@@MAEPAXI@Z,,0x00007590,30,Code/Libraries/Source/WWVegas/WWLib/stlport_locale_facet_subclass_dtors.cpp,matched,stlport 4.5.3; MSVC scalar deleting destructor emitted with the vftable; converts the gen_asm dump
??_G?$collate@G@_STL@@MAEPAXI@Z,,0x000075D0,30,Code/Libraries/Source/WWVegas/WWLib/stlport_locale_facet_subclass_dtors.cpp,matched,stlport 4.5.3; MSVC scalar deleting destructor emitted with the vftable; converts the gen_asm dump
??_G?$numpunct@D@_STL@@MAEPAXI@Z,,0x00007610,30,Code/Libraries/Source/WWVegas/WWLib/stlport_locale_facet_subclass_dtors.cpp,matched,stlport 4.5.3; MSVC scalar deleting destructor emitted with the vftable; converts the gen_asm dump
??_G?$numpunct@G@_STL@@MAEPAXI@Z,,0x00007650,30,Code/Libraries/Source/WWVegas/WWLib/stlport_locale_facet_subclass_dtors.cpp,matched,stlport 4.5.3; MSVC scalar deleting destructor emitted with the vftable; converts the gen_asm dump
?do_put@?$num_put@DV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@MBE?AV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@AAVios_base@2@DPBX@Z,,0x000072F0,107,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_put_voidptr.cpp,matched,stlport 4.5.3; vtable slot 1 of num_put<char> - MSVC 7.1 reverses overload order; shipped source has a dead getloc this build lacks
?do_put@?$num_put@GV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@MBE?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@2@V32@AAVios_base@2@GPBX@Z,,0x00007360,107,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_num_put_voidptr.cpp,matched,stlport 4.5.3; vtable slot 1 of num_put<wchar_t>; wide twin of 0x000072F0
?_M_set_node@?$_Deque_iterator_base@UBfmeE12@@@_STL@@QAEXPAPAUBfmeE12@@@Z,,0x00421798,21,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$?9UBfmeE12@@@_STL@@YA_NABU?$_Deque_iterator_base@UBfmeE12@@@0@0@Z,,0x005508CE,20,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$_Construct@UBfmeE12@@U1@@_STL@@YAXPAUBfmeE12@@ABU1@@Z,,0x000766E1,20,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?pop_front@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@QAEXXZ,,0x00585240,23,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_M_reallocate_map@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@IAEXI_N@Z,,0x00422A18,246,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_M_reserve_map_at_front@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@IAEXI@Z,,0x005852C2,29,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$__copy_backward@U?$_Deque_iterator@UBfmeE12@@U?$_Nonconst_traits@UBfmeE12@@@_STL@@@_STL@@U12@H@_STL@@YA?AU?$_Deque_iterator@UBfmeE12@@U?$_Nonconst_traits@UBfmeE12@@@_STL@@@0@U10@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x0058513B,69,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_M_reserve_elements_at_back@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@IAE?AU?$_Deque_iterator@UBfmeE12@@U?$_Nonconst_traits@UBfmeE12@@@_STL@@@2@I@Z,,0x00585D75,58,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_M_reserve_elements_at_front@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@IAE?AU?$_Deque_iterator@UBfmeE12@@U?$_Nonconst_traits@UBfmeE12@@@_STL@@@2@I@Z,,0x00585D3D,56,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$_M_insert_dispatch@U?$_Deque_iterator@UBfmeE12@@U?$_Const_traits@UBfmeE12@@@_STL@@@_STL@@@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@QAEXU?$_Deque_iterator@UBfmeE12@@U?$_Nonconst_traits@UBfmeE12@@@_STL@@@1@U?$_Deque_iterator@UBfmeE12@@U?$_Const_traits@UBfmeE12@@@_STL@@@1@1ABU__false_type@1@@Z,,0x00586A2C,56,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$insert@U?$_Deque_iterator@UBfmeE12@@U?$_Const_traits@UBfmeE12@@@_STL@@@_STL@@@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@QAEXU?$_Deque_iterator@UBfmeE12@@U?$_Nonconst_traits@UBfmeE12@@@_STL@@@1@U?$_Deque_iterator@UBfmeE12@@U?$_Const_traits@UBfmeE12@@@_STL@@@1@1@Z,,0x00586A64,56,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?push_back@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@QAEXABUBfmeE12@@@Z,,0x00423BFD,41,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_M_push_back_aux_v@?$deque@PAXV?$allocator@PAX@_STL@@@_STL@@IAEXABQAX@Z,,0x003B7313,79,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_ptr_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$fill@PAPAXPAX@_STL@@YAXPAPAX0ABQAX@Z,,0x00087A44,24,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_ptr_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?pop_front@?$deque@PAXV?$allocator@PAX@_STL@@@_STL@@QAEXXZ,,0x002EE9A0,23,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_ptr_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$_Construct@UBfmeE16@@U1@@_STL@@YAXPAUBfmeE16@@ABU1@@Z,,0x0059CE9E,21,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e16_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?pop_back@?$deque@PAXV?$allocator@PAX@_STL@@@_STL@@QAEXXZ,,0x003B445C,20,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_ptr_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?reserve@?$vector@UBfmeE8@@V?$allocator@UBfmeE8@@@_STL@@@_STL@@QAEXI@Z,,0x0030B876,110,Code/Libraries/Source/WWVegas/WWLib/stlport_vector_e8_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?erase@?$_Rb_tree@HU?$pair@$$CBHH@_STL@@U?$_Select1st@U?$pair@$$CBHH@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHH@_STL@@@2@@_STL@@QAEIABH@Z,,0x0061F8A0,91,Code/Libraries/Source/WWVegas/WWLib/stlport_map_int_int.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_M_push_back_aux_v@?$deque@UBfmeE12@@V?$allocator@UBfmeE12@@@_STL@@@_STL@@IAEXABUBfmeE12@@@Z,,0x00423558,90,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e12_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?push_back@?$vector@FV?$allocator@F@_STL@@@_STL@@QAEXABF@Z,,0x0054E89C,51,Code/Libraries/Source/WWVegas/WWLib/stlport_vector_s_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_S_nsec_sleep@?$_STLP_mutex_spin@$0A@@_STL@@SAXH@Z,,0x00007420,36,Code/Libraries/Source/WWVegas/WWLib/stlport_mutex_spin.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?push_back@?$vector@PAXV?$allocator@PAX@_STL@@@_STL@@QAEXXZ,,0x00029330,32,Code/Libraries/Source/WWVegas/WWLib/stlport_vector_voidptr_alloc.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$fill@PAFF@_STL@@YAXPAF0ABF@Z,,0x005FFB19,25,Code/Libraries/Source/WWVegas/WWLib/stlport_vector_s_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??R?$less@F@_STL@@QBE_NABF0@Z,,0x0018C106,24,Code/Libraries/Source/WWVegas/WWLib/stlport_list_s_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBHPAX@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHPAX@_STL@@@2@@_STL@@_N@_STL@@QAE@ABU?$_Rb_tree_iterator@U?$pair@$$CBHPAX@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHPAX@_STL@@@2@@1@AB_N@Z,,0x002216C7,22,Code/Libraries/Source/WWVegas/WWLib/stlport_map_int_ptr_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?_M_empty_initialize@?$_Rb_tree@HU?$pair@$$CBHPAX@_STL@@U?$_Select1st@U?$pair@$$CBHPAX@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHPAX@_STL@@@2@@_STL@@AAEXXZ,,0x002216FE,22,Code/Libraries/Source/WWVegas/WWLib/stlport_map_int_ptr_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??R?$equal_to@H@_STL@@QBE_NABH0@Z,,0x00239085,20,Code/Libraries/Source/WWVegas/WWLib/stlport_hash_map_int.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?remove@?$list@FV?$allocator@F@_STL@@@_STL@@QAEXABF@Z,,0x002ABAE4,60,Code/Libraries/Source/WWVegas/WWLib/stlport_list_s_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$_Vector_base@UBfmeE16@@V?$allocator@UBfmeE16@@@_STL@@@_STL@@QAE@IABV?$allocator@UBfmeE16@@@1@@Z,,0x00421D73,60,Code/Libraries/Source/WWVegas/WWLib/stlport_vector_e16_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$_Vector_base@UBfmeE8@@V?$allocator@UBfmeE8@@@_STL@@@_STL@@QAE@IABV?$allocator@UBfmeE8@@@1@@Z,,0x000B6378,58,Code/Libraries/Source/WWVegas/WWLib/stlport_vector_e8_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?push_back@?$deque@UBfmeE8@@V?$allocator@UBfmeE8@@@_STL@@@_STL@@QAEXABUBfmeE8@@@Z,,0x0054B850,45,Code/Libraries/Source/WWVegas/WWLib/stlport_deque_e8_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$_Rb_tree_base@U?$pair@$$CBHPAX@_STL@@V?$allocator@U?$pair@$$CBHPAX@_STL@@@2@@_STL@@QAE@ABV?$allocator@U?$pair@$$CBHPAX@_STL@@@1@@Z,,0x001F0534,36,Code/Libraries/Source/WWVegas/WWLib/stlport_map_int_ptr_o1.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Execute@DebugIOFlat@@UAEXAAVDebug@@PBD_NIPBQBD@Z,,0x00040160,1460,Code/Libraries/Source/WWVegas/WWDebug/debug_io_flat.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$Generate_Prime@V?$Int@$0EA@@@@@YA?AV?$Int@$0EA@@@AAVStraw@@HPBV0@@Z,,0x0061E4A0,794,Code/Libraries/Source/WWVegas/WWLib/pk.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Generate@PKey@@SAXAAVStraw@@HAAV1@1@Z,,0x0061E7C0,737,Code/Libraries/Source/WWVegas/WWLib/pk.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Delete@OutputStream@DebugIOFlat@@QAEXPBD@Z,,0x0003FDF0,524,Code/Libraries/Source/WWVegas/WWDebug/debug_io_flat.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Delete_Registry_Tree@RegistryClass@@SAXPAD@Z,,0x0060FA30,494,Code/Libraries/Source/WWVegas/WWLib/registry.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Save_Registry_Values@RegistryClass@@CAXPAXPADPAVINIClass@@@Z,,0x0060F560,490,Code/Libraries/Source/WWVegas/WWLib/registry.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Save_Registry_Tree@RegistryClass@@CAXPADPAVINIClass@@@Z,,0x0060F750,454,Code/Libraries/Source/WWVegas/WWLib/registry.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_UUBlock@INIClass@@QBEHPBDPAXH@Z,,0x00618500,451,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Enumerate_Entries@INIClass@@QAEIPBD0II@Z,,0x00618240,367,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Collect_And_Unlink_All@GridCullSystemClass@@IAEXXZ,,0x0071C380,363,Code/Libraries/Source/WWVegas/WWMath/gridcull.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Resize@?$VectorClass@VStringClass@@@@UAE_NHPBVStringClass@@@Z,,0x00121E70,355,Code/Libraries/Source/WWVegas/WWLib/mixfile.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Decrypt@PKey@@QBEHPBXHPAX@Z,,0x0061E340,349,Code/Libraries/Source/WWVegas/WWLib/pk.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Put_UUBlock@INIClass@@QAE_NPBDPBXH@Z,,0x006183B0,332,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Encrypt@PKey@@QBEHPBXHPAX@Z,,0x0061E210,304,Code/Libraries/Source/WWVegas/WWLib/pk.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Calculate_Processor_Speed@@YAIAA_J@Z,,0x00611050,296,Code/Libraries/Source/WWVegas/WWLib/cpudetect.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0WSEnvMapperClass@@QAE@ABVINIClass@@PBDI@Z,,0x00183620,275,Code/Libraries/Source/WWVegas/WW3D2/mapper.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Put_TextBlock@INIClass@@QAE_NPBD0@Z,,0x00618B40,273,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??4AABTreeClass@@AAEAAV0@ABV0@@Z,,0x00197F80,262,Code/Libraries/Source/WWVegas/WW3D2/aabtree.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_Rect@INIClass@@QBE?BV?$TRect@H@@PBD0ABV2@@Z,,0x00618DE0,260,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??4VertexMaterialClass@@QAEAAV0@ABV0@@Z,,0x0013DC00,257,Code/Libraries/Source/WWVegas/WW3D2/vertmaterial.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$Copy_Emitter_Property_Struct@VVector3@@@@YAXAAU?$ParticlePropertyStruct@VVector3@@@@ABU0@@Z,,0x001B11D0,240,Code/Libraries/Source/WWVegas/WW3D2/part_ldr.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_Texture_Array@MeshMatDescClass@@QAEPAVTexBufferClass@@HH_N@Z,,0x0015D360,231,Code/Libraries/Source/WWVegas/WW3D2/meshmatdesc.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$ShareBufferClass@VVector3@@@@QAE@HPBDH@Z,,0x00169780,229,Code/Libraries/Source/WWVegas/WW3D2/MeshGeometryShareBufferInstantiations.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$ShareBufferClass@VVector3i16@@@@QAE@HPBDH@Z,,0x00169670,227,Code/Libraries/Source/WWVegas/WW3D2/MeshGeometryShareBufferInstantiations.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$ShareBufferClass@VShaderClass@@@@QAE@HPBDH@Z,,0x0015CF30,226,Code/Libraries/Source/WWVegas/WW3D2/meshmatdesc.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$ShareBufferClass@VVector4@@@@QAE@HPBDH@Z,,0x00169B90,226,Code/Libraries/Source/WWVegas/WW3D2/part_buf.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_UUBlock@INIClass@@QBEHPBD0PAXH@Z,,0x00618A50,225,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Load_W3D@AABTreeClass@@QAEXAAVChunkLoadClass@@@Z,,0x00198090,223,Code/Libraries/Source/WWVegas/WW3D2/aabtree.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Put_UUBlock@INIClass@@QAE_NPBD0PBXH@Z,,0x00618970,220,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_Point@INIClass@@QBE?BV?$TPoint3D@H@@PBD0ABV2@@Z,,0x00617790,209,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Save@SceneClass@@UAEXAAVChunkSaveClass@@@Z,,0x00140CF0,206,Code/Libraries/Source/WWVegas/WW3D2/scene.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?InternalWrite@OutputStream@DebugIOFlat@@AAEXPBDI@Z,,0x00040000,204,Code/Libraries/Source/WWVegas/WWDebug/debug_io_flat.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Split_Polys@AABTreeBuilderClass@@AAEXHPAHABUSplitChoiceStruct@1@PAUSplitArraysStruct@1@@Z,,0x00198D40,188,Code/Libraries/Source/WWVegas/WW3D2/aabtreebuilder.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_Int@INIClass@@QBEHPBD0H@Z,,0x00616D80,187,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_TextBlock@INIClass@@QBEHPBDPADH@Z,,0x00618C60,185,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_Point@INIClass@@QBE?BV?$TPoint2D@H@@PBD0ABV2@@Z,,0x00617680,181,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Load_W3D@TimeCodedMotionChannelClass@@QAE_NAAVChunkLoadClass@@@Z,,0x00195D00,178,Code/Libraries/Source/WWVegas/WW3D2/motchan.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_String@RegistryClass@@QAEXPBGAAVWideStringClass@@0@Z,,0x0060FD00,177,Code/Libraries/Source/WWVegas/WWLib/registry.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??YStringClass@@QAEABV0@ABV0@@Z,,0x00129C80,175,Code/Libraries/Source/WWVegas/WW3D2/dx8caps.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$VectorClass@VModelNodeClass@HLodClass@@@@QAE@HPBVModelNodeClass@HLodClass@@@Z,,0x0019BD10,175,Code/Libraries/Source/WWVegas/WW3D2/hlod.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$VectorClass@VShaderClass@@@@QAE@HPBVShaderClass@@@Z,,0x0016FB40,175,Code/Libraries/Source/WWVegas/WW3D2/matinfo.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0?$VectorClass@VVector2@@@@QAE@HPBVVector2@@@Z,,0x001797E0,175,Code/Libraries/Source/WWVegas/WW3D2/pointgr.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Determine_Tail_Diffuse@ParticleBufferClass@@IAE?AW4TailDiffuseTypeEnum@1@XZ,,0x001AC5D0,170,Code/Libraries/Source/WWVegas/WW3D2/part_buf.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Load@SceneClass@@UAEXAAVChunkLoadClass@@@Z,,0x00140DC0,168,Code/Libraries/Source/WWVegas/WW3D2/scene.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_Bool@INIClass@@QBE_NPBD0_N@Z,,0x00617590,158,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_Material_Array@MeshMatDescClass@@QAEPAVMatBufferClass@@H_N@Z,,0x0015B700,155,Code/Libraries/Source/WWVegas/WW3D2/meshmatdesc.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Init_OS@CPUDetectClass@@CAXXZ,,0x006123F0,153,Code/Libraries/Source/WWVegas/WWLib/cpudetect.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Deinit@SortingRendererClass@@SAXXZ,,0x00130A20,151,Code/Libraries/Source/WWVegas/WW3D2/sortingrenderer.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0AABTreeClass@@QAE@PAVAABTreeBuilderClass@@@Z,,0x00197E90,150,Code/Libraries/Source/WWVegas/WW3D2/aabtree.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0RawFileClass@@QAE@PBD@Z,,0x0061A420,148,Code/Libraries/Source/WWVegas/WWLib/rawfile.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0ScaleTextureMapperClass@@QAE@ABVINIClass@@PBDI@Z,,0x001821A0,146,Code/Libraries/Source/WWVegas/WW3D2/mapper.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Compute_CRC@VertexMaterialClass@@ABEKXZ,,0x0013CA20,143,Code/Libraries/Source/WWVegas/WW3D2/vertmaterial.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??1DebugIOFlat@@UAE@XZ,,0x000400D0,142,Code/Libraries/Source/WWVegas/WWDebug/debug_io_flat.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??0StringClass@@QAE@ABV0@_N@Z,,0x00129BF0,139,Code/Libraries/Source/WWVegas/WW3D2/vertmaterial.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Internal_Add_After@GenericMultiListClass@@IAE_NPAVMultiListObjectClass@@PBV2@_N@Z,,0x006108A0,136,Code/Libraries/Source/WWVegas/WWLib/multilist.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_List_Index@INIClass@@QAEHPBD0HQAPAD@Z,,0x00617310,132,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??YStringClass@@QAEABV0@PBD@Z,,0x001214C0,131,Code/Libraries/Source/WWVegas/WWLib/cpudetect.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Uninitialised_Grow@?$SimpleVecClass@VVector2@@@@UAE_NH@Z,,0x001884C0,128,Code/Libraries/Source/WWVegas/WW3D2/decalmsh.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Apply_Null@VertexMaterialClass@@CAXXZ,,0x0013D180,128,Code/Libraries/Source/WWVegas/WW3D2/vertmaterial.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Uninitialised_Grow@?$SimpleVecClass@VVector4@@@@UAE_NH@Z,,0x001A7D60,126,Code/Libraries/Source/WWVegas/WW3D2/meshgeometry.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Write@DebugIOFlat@@UAEXW4StringType@DebugIOInterface@@PBD1@Z,,0x000407B0,126,Code/Libraries/Source/WWVegas/WWDebug/debug_io_flat.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_String@RegistryClass@@QAEXPBDAAVStringClass@@0@Z,,0x0060FC80,120,Code/Libraries/Source/WWVegas/WWLib/registry.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Internal_Add@GenericMultiListClass@@IAE_NPAVMultiListObjectClass@@_N@Z,,0x006107A0,117,Code/Libraries/Source/WWVegas/WWLib/multilist.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Internal_Add_Tail@GenericMultiListClass@@IAE_NPAVMultiListObjectClass@@_N@Z,,0x00610820,117,Code/Libraries/Source/WWVegas/WWLib/multilist.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
??$Pick_Random_Number@VRandomClass@@@@YAHAAVRandomClass@@HH@Z,,0x006195B0,117,Code/Libraries/Source/WWVegas/WWLib/random.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Get_String@INIClass@@QBEHPBD00PADH@Z,,0x006171E0,114,Code/Libraries/Source/WWVegas/WWLib/ini.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
?Set_Points@SegmentedLineClass@@QAEXIPAVVector3@@@Z,,0x00742910,113,Code/Libraries/Source/WWVegas/WW3D2/segline.cpp,matched,stlport 4.5.3; placed by masked whole-.text search of the compiled body - single hit
